timestamp,open,high,low,close,volume
2020-11-13,179.5800,185.6200,178.9900,184.8800,713996
2020-11-12,180.3800,180.8800,175.6701,177.3000,577353
2020-11-11,185.1600,185.1800,180.0300,181.3000,566438
2020-11-10,182.7400,184.5300,178.6472,183.1700,1034407
2020-11-09,182.5800,187.4750,182.1800,182.9400,1386787
2020-11-06,172.9500,172.9500,168.7000,169.7800,365375
2020-11-05,170.8600,174.6300,170.5300,172.6900,646208
2020-11-04,164.4900,172.9400,161.9400,168.4000,847994
2020-11-03,167.0000,170.1000,166.3950,167.4500,584000
2020-11-02,163.8600,165.5300,162.3865,164.4500,517162
2020-10-30,159.9200,161.4900,157.8300,160.8300,656261
2020-10-29,158.9800,162.7600,155.3300,161.1100,730232
2020-10-28,159.0100,161.1500,156.5399,158.2500,739900
2020-10-27,165.7400,165.7400,162.0200,162.3900,522261
2020-10-26,167.7600,168.2400,163.4400,165.6100,500866
2020-10-23,171.7300,172.4000,169.8100,170.3900,495153
2020-10-22,167.1600,170.7900,166.2100,170.3200,439434
2020-10-21,168.1600,170.2400,166.6900,166.7500,480301
2020-10-20,169.2900,171.1000,167.5300,167.9900,710281
2020-10-19,171.4000,173.1100,168.6600,169.0400,557280
2020-10-16,171.4800,171.7800,168.5650,169.9500,648265
2020-10-15,164.5500,171.6800,164.1100,170.9800,479562
2020-10-14,167.5600,169.1500,166.6200,167.0700,481012
2020-10-13,170.7500,171.9500,165.9550,166.7300,748745
2020-10-12,169.7500,172.9300,169.7500,172.0400,563534
2020-10-09,170.0000,171.6700,169.1300,170.3400,532150
2020-10-08,166.5800,169.5000,165.4048,169.3100,463980
2020-10-07,162.6200,165.6700,161.8100,164.8900,692421
2020-10-06,164.5200,165.5600,159.4350,159.8000,656433
2020-10-05,161.0400,163.4200,160.8700,162.6600,667982
2020-10-02,152.1500,160.6900,152.0200,158.8500,576613
2020-10-01,155.1900,156.9100,153.1700,155.3100,596415
2020-09-30,151.6300,156.3800,150.8400,154.1100,954709
2020-09-29,150.2500,151.5350,147.0000,150.3800,521911
2020-09-28,149.7200,152.8000,147.9000,151.4800,710472
2020-09-25,142.7700,148.0600,142.6400,146.7400,502272
2020-09-24,145.4600,147.0600,141.8200,144.6100,519696
2020-09-23,149.3400,151.2400,145.1850,145.3500,459688
2020-09-22,150.1100,152.3700,147.1600,148.6900,630435
2020-09-21,153.6200,155.1400,147.6800,150.3900,913033
2020-09-18,156.7000,159.5800,155.6100,157.7100,1436324
2020-09-17,154.9000,157.5000,153.2100,157.0000,683938
2020-09-16,154.2800,159.7500,153.8600,157.4300,651546
2020-09-15,156.0500,156.1350,153.3800,153.8500,774232
2020-09-14,153.5000,156.8844,153.4150,156.0300,725580
2020-09-11,150.6800,153.1522,149.9100,152.1000,667654
2020-09-10,150.4500,152.3550,149.3850,150.0700,810767
2020-09-09,150.9700,151.5400,148.3900,150.1000,675534
2020-09-08,154.3600,154.5000,148.8800,149.5100,780509
2020-09-04,159.4400,160.2800,153.5000,156.5400,614470
2020-09-03,160.6400,163.5081,154.9600,156.3400,630809
2020-09-02,157.0300,160.6900,156.3700,159.7300,589097
2020-09-01,155.5900,157.4250,154.1000,157.1600,688919
2020-08-31,158.8900,158.8900,156.7900,156.8000,750644
2020-08-28,160.0200,160.0200,156.9600,158.8900,498893
2020-08-27,155.7800,160.4900,155.5000,159.1000,567276
2020-08-26,156.7700,156.9150,155.0300,155.7400,528123
2020-08-25,159.4800,159.8800,156.8600,156.9900,537176
2020-08-24,155.3800,157.7500,155.3300,157.7200,914772
2020-08-21,155.2400,156.7900,153.9200,154.5100,654927
2020-08-20,155.2400,157.3900,154.2700,155.1400,516138
2020-08-19,156.6500,160.0600,156.5700,156.8500,588920
2020-08-18,158.0500,158.3500,156.3400,156.5000,600133
2020-08-17,159.6900,159.8200,157.7600,157.8300,437624
2020-08-14,158.3800,160.9800,157.8200,159.6600,474913
2020-08-13,159.6700,161.2500,158.7800,159.0000,536073
2020-08-12,165.3800,165.4700,159.1800,161.0800,474730
2020-08-11,164.0000,165.7300,162.3200,162.5500,744934
2020-08-10,160.0000,162.2000,160.0000,160.8300,497386
2020-08-07,153.8900,159.9300,153.6700,159.8400,620385
2020-08-06,155.0600,156.7900,154.3100,155.8500,508646
2020-08-05,155.3400,157.2400,155.1900,156.1700,634719
2020-08-04,154.0500,154.8500,151.6700,153.4200,765469
2020-08-03,154.4200,156.4400,152.5300,155.6900,583817
2020-07-31,152.4200,154.4200,151.0700,153.6300,692869
2020-07-30,153.3200,153.3200,148.7850,152.0400,955543
2020-07-29,153.7000,157.0500,152.0300,156.9100,866550
2020-07-28,154.7000,156.2400,154.0300,154.0500,692474
2020-07-27,154.5600,156.8700,152.2000,156.3400,565901
2020-07-24,156.0000,157.7100,155.1100,155.2600,624216
2020-07-23,157.2300,159.6500,156.4400,156.8100,617058
2020-07-22,156.5900,160.1400,156.5900,157.9600,749044
2020-07-21,154.8500,158.7100,154.8300,157.3300,670677
2020-07-20,152.0400,154.7600,151.1200,154.3800,735154
2020-07-17,153.8000,154.1000,152.0000,153.3700,636019
2020-07-16,152.6300,155.1100,151.2300,152.8900,531672
2020-07-15,153.6500,154.6100,150.5300,154.1000,638603
2020-07-14,147.5400,150.2100,146.3800,149.8000,551860
