timestamp,open,high,low,close,volume
2020-11-13,167.3900,169.5200,167.2850,169.3400,894676
2020-11-12,168.1900,168.5900,164.4100,166.5000,980883
2020-11-11,171.2000,171.2000,167.2100,168.8200,1526893
2020-11-10,165.2900,174.4900,164.5500,171.7900,2680540
2020-11-09,158.9800,184.4900,158.9800,164.6900,3047815
2020-11-06,148.0900,150.4100,146.9500,147.9500,956053
2020-11-05,148.7900,150.7000,147.2700,148.2400,951206
2020-11-04,150.5800,150.9500,146.9269,148.3300,1178167
2020-11-03,147.0300,153.2900,146.7500,151.1500,1330682
2020-11-02,140.1000,145.3500,137.8950,145.3400,1180842
2020-10-30,135.2800,140.0900,135.2800,139.1300,1330504
2020-10-29,132.7100,137.8200,132.0600,136.1300,1638844
2020-10-28,137.5000,137.7800,131.3800,132.7100,2059930
2020-10-27,143.0200,143.9700,139.8800,139.8800,969483
2020-10-26,145.0000,145.2950,142.0200,143.3800,912799
2020-10-23,147.7200,148.2471,145.6600,145.7900,788215
2020-10-22,146.3200,147.2400,144.9300,146.4800,521607
2020-10-21,145.0900,146.3900,144.2700,145.9700,948005
2020-10-20,146.8200,147.3300,145.1500,145.5500,1045091
2020-10-19,149.7300,150.5650,145.2500,145.4100,1158205
2020-10-16,152.8900,153.6700,148.9400,148.9400,1420691
2020-10-15,152.2100,155.3300,152.2100,153.1600,683102
2020-10-14,154.7800,155.8300,153.6000,153.6200,836282
2020-10-13,155.5000,158.1600,152.8700,154.9000,1042487
2020-10-12,158.9900,159.6600,157.3300,159.1000,867319
2020-10-09,161.0100,161.8200,157.2900,158.3400,883724
2020-10-08,157.9600,160.8200,157.3500,160.1000,716104
2020-10-07,159.1200,160.1300,155.7500,156.8500,1024905
2020-10-06,161.4900,162.3300,157.7900,158.6000,1100720
2020-10-05,159.0400,160.8400,156.7100,160.4300,1135490
2020-10-02,153.3200,159.0200,151.5900,157.9400,1487269
2020-10-01,149.7200,155.6300,149.6100,155.6000,1140147
2020-09-30,148.6500,150.4800,147.3100,149.3400,1204279
2020-09-29,149.3400,150.7800,146.4400,147.5200,851786
2020-09-28,150.3800,152.8200,149.5800,151.4500,1126066
2020-09-25,146.4600,148.1000,145.3050,148.0400,1225393
2020-09-24,146.4400,148.6200,145.0100,146.9600,1287287
2020-09-23,149.0200,151.1600,146.5200,147.0600,1294678
2020-09-22,146.0400,150.4700,146.0400,149.2000,1055897
2020-09-21,149.7500,149.8800,145.6100,145.9300,1579081
2020-09-18,152.3100,153.5000,150.9700,151.0600,1945431
2020-09-17,151.9700,154.8450,150.5100,153.5000,850266
2020-09-16,152.6800,154.9050,152.1900,153.0900,966923
2020-09-15,154.5400,155.9000,152.4700,152.5700,896634
2020-09-14,150.8700,156.0800,150.1400,154.5600,1386051
2020-09-11,152.3600,152.4300,148.5000,149.8700,1353321
2020-09-10,155.7200,156.1300,151.3500,152.5200,1855918
2020-09-09,158.3800,159.2900,155.9300,156.3400,1214593
2020-09-08,160.8400,160.9300,157.9400,158.4600,1135512
2020-09-04,160.3500,163.3100,159.1500,162.1000,855643
2020-09-03,162.8700,164.1200,158.6000,160.3200,923456
2020-09-02,158.1800,161.3300,157.2000,161.3000,965607
2020-09-01,157.0500,158.3800,155.8300,158.2000,1127429
2020-08-31,158.6700,158.9550,156.7500,158.0600,979056
2020-08-28,158.8400,160.1300,156.8300,159.6200,839659
2020-08-27,154.6900,158.7800,154.6900,158.4500,611459
2020-08-26,154.5500,154.9000,152.2400,153.8500,969094
2020-08-25,155.8200,156.8100,154.3050,155.5200,649486
2020-08-24,152.1400,155.7800,150.5550,155.7800,839545
2020-08-21,153.9300,154.9600,151.0400,152.4100,616337
2020-08-20,151.7300,154.9000,151.4600,153.7000,728794
2020-08-19,154.3400,154.3400,151.1600,152.1500,1082123
2020-08-18,155.3800,155.4300,153.4250,154.6700,739698
2020-08-17,153.1700,155.4000,152.5100,155.3700,591404
2020-08-14,150.3100,154.6600,149.8100,153.0500,652707
2020-08-13,151.7900,154.9100,150.6000,150.7000,825810
2020-08-12,151.9500,153.0200,150.8700,152.9100,539234
